Life expectancy at birth (cohort, 1x1) 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year       Female    Male     Total
GBRTENW    1871        49.91    45.58    47.73
GBRTENW    1872        50.38    45.94    48.14
GBRTENW    1873        50.42    45.80    48.09
GBRTENW    1874        50.28    45.55    47.89
GBRTENW    1875        50.88    45.80    48.31
GBRTENW    1876        51.33    46.14    48.72
GBRTENW    1877        51.59    46.13    48.85
GBRTENW    1878        51.83    46.13    48.97
GBRTENW    1879        52.44    46.58    49.50
GBRTENW    1880        53.71    47.76    50.75
GBRTENW    1881        53.91    47.76    50.84
GBRTENW    1882        53.93    47.50    50.73
GBRTENW    1883        53.81    47.00    50.41
GBRTENW    1884        53.78    46.64    50.21
GBRTENW    1885        54.21    46.65    50.43
GBRTENW    1886        54.11    46.21    50.17
GBRTENW    1887        54.60    46.27    50.46
GBRTENW    1888        54.58    45.90    50.26
GBRTENW    1889        54.19    45.14    49.68
GBRTENW    1890        55.02    45.62    50.33
GBRTENW    1891        54.75    44.85    49.78
GBRTENW    1892        55.30    45.04    50.14
GBRTENW    1893        55.35    44.84    50.05
GBRTENW    1894        55.77    44.82    50.24
GBRTENW    1895        55.37    44.28    49.74
GBRTENW    1896        55.99    44.85    50.33
GBRTENW    1897        55.74    44.95    50.25
GBRTENW    1898        55.94    45.90    50.83
GBRTENW    1899        56.33    47.46    51.82
GBRTENW    1900        57.56    50.01    53.74
GBRTENW    1901        58.19    51.17    54.63
GBRTENW    1902        59.25    52.47    55.81
GBRTENW    1903        59.15    52.43    55.75
GBRTENW    1904        59.55    52.77    56.11
GBRTENW    1905        60.44    53.60    56.97
GBRTENW    1906        60.95    54.09    57.47
GBRTENW    1907        61.93    54.93    58.38
GBRTENW    1908        62.07    55.10    58.53
GBRTENW    1909        62.52    55.57    58.99
GBRTENW    1910        62.00    55.00    58.44
GBRTENW    1911        62.75    55.68    59.15
GBRTENW    1912        64.04    56.81    60.36
GBRTENW    1913        63.50    56.20    59.79
GBRTENW    1914        63.68    56.34    59.95
GBRTENW    1915        64.76    57.29    60.96
GBRTENW    1916        65.07    57.31    61.10
GBRTENW    1917        66.47    58.29    62.29
GBRTENW    1918        65.81    57.44    61.52
GBRTENW    1919        68.66    60.43    64.45
GBRTENW    1920        66.90    59.00    62.83
GBRTENW    1921        68.67    60.46    64.47
GBRTENW    1922        69.45    61.05    65.15
GBRTENW    1923        69.62    61.21    65.31
GBRTENW    1924        69.76    61.51    65.52
GBRTENW    1925        70.18    62.28    66.12
GBRTENW    1926        70.63    63.21    66.82
GBRTENW    1927        71.27    64.47    67.79
GBRTENW    1928        71.52    65.23    68.31
GBRTENW    1929        72.24    66.26    69.20
GBRTENW    1930        72.92    66.92    69.87
GBRTENW    1931        73.32    67.31    70.26
ISL        1838        32.75    29.52    31.15
ISL        1839        34.78    31.13    32.96
ISL        1840        40.33    35.27    37.72
ISL        1841        43.57    36.97    40.30
ISL        1842        41.77    33.40    37.49
ISL        1843        38.44    31.06    34.67
ISL        1844        41.77    35.20    38.49
ISL        1845        29.03    24.93    26.90
ISL        1846        23.30    19.14    21.10
ISL        1847        33.99    28.47    31.11
ISL        1848        41.67    31.91    36.82
ISL        1849        39.53    35.07    37.30
ISL        1850        40.30    33.25    36.74
ISL        1851        42.92    38.04    40.43
ISL        1852        42.64    38.68    40.68
ISL        1853        41.64    36.63    39.20
ISL        1854        39.69    33.93    36.72
ISL        1855        38.93    32.01    35.35
ISL        1856        38.27    32.70    35.47
ISL        1857        38.58    33.96    36.27
ISL        1858        36.11    32.20    34.16
ISL        1859        34.37    30.26    32.29
ISL        1860        38.54    30.69    34.55
ISL        1861        37.99    31.70    34.79
ISL        1862        40.68    36.29    38.49
ISL        1863        44.49    38.71    41.54
ISL        1864        44.17    38.51    41.32
ISL        1865        43.25    37.19    40.07
ISL        1866        41.80    36.30    38.98
ISL        1867        42.75    35.95    39.32
ISL        1868        39.55    33.75    36.66
ISL        1869        40.02    34.29    37.06
ISL        1870        42.09    36.20    39.09
ISL        1871        36.80    32.51    34.64
ISL        1872        39.21    35.75    37.50
ISL        1873        48.52    40.53    44.45
ISL        1874        49.41    41.05    45.16
ISL        1875        48.59    41.03    44.79
ISL        1876        47.57    41.78    44.66
ISL        1877        47.93    43.73    45.88
ISL        1878        46.77    42.48    44.64
ISL        1879        46.24    42.26    44.26
ISL        1880        42.61    37.11    39.86
ISL        1881        36.03    30.80    33.38
ISL        1882        36.65    31.54    34.05
ISL        1883        48.02    44.53    46.22
ISL        1884        53.31    48.92    51.05
ISL        1885        53.78    48.20    50.94
ISL        1886        52.96    48.17    50.53
ISL        1887        52.95    48.24    50.55
ISL        1888        54.84    50.79    52.77
ISL        1889        52.08    47.06    49.49
ISL        1890        50.79    45.72    48.19
ISL        1891        58.47    54.26    56.35
ISL        1892        61.06    55.22    58.07
ISL        1893        59.49    54.01    56.64
ISL        1894        58.07    53.02    55.49
ISL        1895        57.08    52.59    54.90
ISL        1896        57.02    54.33    55.65
ISL        1897        55.45    52.26    53.83
ISL        1898        57.50    53.71    55.59
ISL        1899        59.97    54.91    57.39
ISL        1900        60.27    54.28    57.29
ISL        1901        59.09    53.69    56.29
ISL        1902        57.72    54.00    55.80
ISL        1903        60.74    56.66    58.58
ISL        1904        62.94    57.42    60.02
ISL        1905        62.02    55.24    58.49
ISL        1906        62.65    55.74    58.92
ISL        1907        58.61    52.98    55.73
ISL        1908        59.25    53.85    56.47
ISL        1909        62.11    56.74    59.28
ISL        1910        64.07    58.45    61.07
ISL        1911        65.85    59.90    62.86
ISL        1912        66.80    60.09    63.35
ISL        1913        67.45    59.52    63.33
ISL        1914        66.84    59.20    62.90
ISL        1915        67.20    60.76    63.86
ISL        1916        69.16    60.82    64.72
ISL        1917        70.37    62.07    66.05
ISL        1918        69.20    62.69    65.84
ISL        1919        67.19    61.59    64.29
ISL        1920        68.60    63.44    65.90
ISL        1921        72.05    65.25    68.47
ISL        1922        72.25    65.56    68.87
ISL        1923        73.14    65.89    69.40
ISL        1924        73.26    67.15    70.07
ISL        1925        73.94    67.67    70.61
ISL        1926        73.84    66.77    70.23
ISL        1927        73.20    67.38    70.17
ISL        1928        75.93    69.34    72.46
ISL        1929        75.86    70.06    72.86
ISL        1930        76.08    70.96    73.50
ISL        1931        75.84    70.47    73.01
ISL        1932        76.26    70.77    73.41
ITA        1872        36.73    35.56    36.13
ITA        1873        37.11    35.96    36.53
ITA        1874        37.24    35.65    36.43
ITA        1875        38.29    36.89    37.58
ITA        1876        38.98    37.62    38.29
ITA        1877        39.13    37.62    38.37
ITA        1878        39.44    37.97    38.70
ITA        1879        38.94    37.39    38.16
ITA        1880        38.16    36.23    37.20
ITA        1881        36.78    34.57    35.67
ITA        1882        39.88    37.44    38.67
ITA        1883        40.78    38.21    39.51
ITA        1884        41.70    38.89    40.32
ITA        1885        41.89    38.58    40.27
ITA        1886        42.09    38.48    40.32
ITA        1887        42.62    38.74    40.72
ITA        1888        43.58    39.08    41.36
ITA        1889        43.74    38.69    41.24
ITA        1890        44.24    38.58    41.42
ITA        1891        44.58    38.34    41.47
ITA        1892        45.37    38.16    41.75
ITA        1893        45.98    38.14    42.01
ITA        1894        46.42    37.91    42.09
ITA        1895        47.01    38.16    42.50
ITA        1896        47.94    39.46    43.62
ITA        1897        48.35    40.90    44.56
ITA        1898        48.73    42.58    45.63
ITA        1899        48.84    43.87    46.35
ITA        1900        49.57    45.07    47.32
ITA        1901        49.97    45.79    47.89
ITA        1902        50.35    46.11    48.23
ITA        1903        51.66    47.26    49.47
ITA        1904        51.77    47.28    49.53
ITA        1905        51.85    47.35    49.60
ITA        1906        52.65    47.86    50.24
ITA        1907        53.03    48.07    50.54
ITA        1908        53.01    47.88    50.42
ITA        1909        54.57    49.43    51.98
ITA        1910        54.54    49.35    51.94
ITA        1911        55.83    50.02    52.93
ITA        1912        56.93    50.93    53.92
ITA        1913        56.80    50.72    53.77
ITA        1914        56.01    49.76    52.88
ITA        1915        55.28    49.15    52.20
ITA        1916        55.72    49.18    52.42
ITA        1917        55.76    48.55    52.10
ITA        1918        55.55    47.40    51.41
ITA        1919        60.27    51.25    55.66
ITA        1920        60.25    51.46    55.78
ITA        1921        61.65    52.43    56.97
ITA        1922        63.12    54.03    58.52
ITA        1923        63.52    54.66    59.00
ITA        1924        63.78    55.16    59.38
ITA        1925        64.31    56.44    60.32
ITA        1926        64.93    57.62    61.24
ITA        1927        65.75    58.60    62.13
ITA        1928        65.91    58.87    62.35
ITA        1929        67.12    60.32    63.69
ITA        1930        67.81    60.99    64.37
ITA        1931        68.50    61.48    64.96
NLD        1850        42.05    40.23    41.12
NLD        1851        41.63    39.55    40.57
NLD        1852        41.15    38.82    39.96
NLD        1853        41.32    39.42    40.35
NLD        1854        41.08    39.00    40.02
NLD        1855        40.78    38.97    39.85
NLD        1856        41.26    39.26    40.23
NLD        1857        39.69    37.57    38.61
NLD        1858        40.09    38.06    39.05
NLD        1859        40.88    38.76    39.80
NLD        1860        42.52    40.53    41.50
NLD        1861        42.46    39.94    41.17
NLD        1862        43.04    41.31    42.15
NLD        1863        43.63    41.19    42.37
NLD        1864        43.51    41.10    42.28
NLD        1865        42.91    40.45    41.66
NLD        1866        44.34    41.98    43.14
NLD        1867        44.09    41.95    42.99
NLD        1868        43.83    41.09    42.43
NLD        1869        44.81    42.38    43.57
NLD        1870        43.83    41.47    42.62
NLD        1871        44.45    41.91    43.16
NLD        1872        45.94    43.60    44.75
NLD        1873        47.00    44.50    45.72
NLD        1874        46.54    44.11    45.30
NLD        1875        46.60    43.73    45.12
NLD        1876        47.16    44.67    45.88
NLD        1877        47.65    45.29    46.44
NLD        1878        48.03    45.26    46.60
NLD        1879        48.21    45.19    46.66
NLD        1880        47.91    45.04    46.44
NLD        1881        49.13    46.29    47.67
NLD        1882        49.51    46.71    48.08
NLD        1883        49.35    46.39    47.84
NLD        1884        49.80    46.88    48.31
NLD        1885        51.28    48.24    49.72
NLD        1886        51.29    47.90    49.56
NLD        1887        51.97    49.25    50.59
NLD        1888        52.13    49.25    50.66
NLD        1889        52.40    48.83    50.58
NLD        1890        53.07    49.22    51.11
NLD        1891        54.04    50.11    52.04
NLD        1892        54.61    50.62    52.58
NLD        1893        55.17    50.80    52.95
NLD        1894        56.33    51.83    54.06
NLD        1895        56.25    51.39    53.78
NLD        1896        57.40    52.81    55.09
NLD        1897        57.60    52.29    54.92
NLD        1898        57.72    52.37    55.02
NLD        1899        57.75    52.17    54.94
NLD        1900        58.07    52.20    55.11
NLD        1901        59.17    53.28    56.20
NLD        1902        60.79    54.70    57.71
NLD        1903        60.46    54.36    57.39
NLD        1904        61.23    55.21    58.20
NLD        1905        62.23    55.54    58.86
NLD        1906        62.38    55.92    59.15
NLD        1907        63.39    56.62    59.99
NLD        1908        64.18    56.86    60.49
NLD        1909        65.10    58.18    61.63
NLD        1910        64.79    57.56    61.15
NLD        1911        64.47    57.20    60.82
NLD        1912        67.13    59.75    63.41
NLD        1913        66.51    59.39    62.93
NLD        1914        66.62    59.15    62.84
NLD        1915        67.20    59.56    63.33
NLD        1916        67.22    59.45    63.28
NLD        1917        67.10    59.25    63.12
NLD        1918        67.97    59.75    63.78
NLD        1919        70.19    61.99    66.01
NLD        1920        70.74    62.53    66.57
NLD        1921        70.61    62.34    66.42
NLD        1922        72.07    64.21    68.09
NLD        1923        72.91    64.70    68.74
NLD        1924        73.22    64.99    69.06
NLD        1925        73.51    65.46    69.42
NLD        1926        73.91    66.19    69.99
NLD        1927        74.41    66.94    70.61
NLD        1928        74.82    67.55    71.13
NLD        1929        75.22    68.23    71.66
NLD        1930        75.50    69.02    72.20
NLD        1931        76.50    69.52    72.92
NOR        1846        50.66    47.80    49.23
NOR        1847        51.33    48.15    49.73
NOR        1848        51.58    48.01    49.80
NOR        1849        53.53    51.16    52.35
NOR        1850        52.43    49.70    51.08
NOR        1851        53.35    50.06    51.70
NOR        1852        52.33    48.95    50.66
NOR        1853        52.91    50.28    51.62
NOR        1854        52.98    50.32    51.67
NOR        1855        52.17    49.36    50.78
NOR        1856        51.84    49.39    50.63
NOR        1857        52.08    49.46    50.78
NOR        1858        51.08    48.25    49.68
NOR        1859        51.56    48.90    50.25
NOR        1860        49.57    46.81    48.21
NOR        1861        50.32    46.77    48.58
NOR        1862        51.64    48.65    50.19
NOR        1863        52.58    49.45    51.06
NOR        1864        52.85    49.51    51.22
NOR        1865        53.58    50.62    52.16
NOR        1866        52.72    48.87    50.83
NOR        1867        52.13    48.40    50.29
NOR        1868        52.77    49.41    51.12
NOR        1869        53.12    49.59    51.41
NOR        1870        53.71    50.15    51.97
NOR        1871        53.71    50.46    52.11
NOR        1872        52.67    49.74    51.23
NOR        1873        52.90    49.33    51.13
NOR        1874        52.68    49.47    51.08
NOR        1875        52.98    49.63    51.31
NOR        1876        53.56    49.81    51.69
NOR        1877        53.76    50.81    52.29
NOR        1878        54.34    50.92    52.64
NOR        1879        54.15    51.33    52.77
NOR        1880        53.72    50.18    51.96
NOR        1881        54.08    50.85    52.50
NOR        1882        54.30    51.02    52.69
NOR        1883        55.65    52.05    53.89
NOR        1884        55.02    51.26    53.17
NOR        1885        55.46    52.33    53.94
NOR        1886        55.85    52.56    54.23
NOR        1887        56.24    53.22    54.76
NOR        1888        55.78    52.18    54.00
NOR        1889        56.82    52.83    54.84
NOR        1890        57.60    53.16    55.39
NOR        1891        57.82    53.55    55.68
NOR        1892        58.76    54.15    56.43
NOR        1893        59.50    54.53    56.98
NOR        1894        59.94    54.86    57.37
NOR        1895        60.42    55.27    57.81
NOR        1896        60.57    55.34    57.92
NOR        1897        60.93    55.48    58.19
NOR        1898        61.04    55.50    58.24
NOR        1899        61.43    55.61    58.50
NOR        1900        62.50    56.80    59.63
NOR        1901        63.36    57.45    60.38
NOR        1902        64.05    58.50    61.26
NOR        1903        64.31    58.74    61.52
NOR        1904        65.31    59.03    62.16
NOR        1905        65.27    59.31    62.29
NOR        1906        66.98    60.45    63.67
NOR        1907        67.03    60.62    63.79
NOR        1908        67.27    60.89    64.01
NOR        1909        67.91    61.52    64.66
NOR        1910        68.51    61.73    65.05
NOR        1911        69.02    62.17    65.50
NOR        1912        69.43    62.23    65.73
NOR        1913        69.54    62.62    65.98
NOR        1914        69.74    62.59    66.05
NOR        1915        69.99    62.43    66.13
NOR        1916        71.11    63.25    67.09
NOR        1917        71.40    63.89    67.55
NOR        1918        71.93    63.94    67.83
NOR        1919        72.77    64.71    68.59
NOR        1920        73.52    65.43    69.37
NOR        1921        73.78    65.62    69.60
NOR        1922        74.27    66.31    70.19
NOR        1923        74.69    67.21    70.83
NOR        1924        75.29    67.52    71.26
NOR        1925        75.40    68.14    71.66
NOR        1926        75.60    68.24    71.81
NOR        1927        75.98    68.61    72.19
NOR        1928        76.00    68.83    72.32
NOR        1929        76.39    68.85    72.48
NOR        1930        77.08    69.83    73.33
NOR        1931        77.44    69.95    73.60
NOR        1932        77.52    70.57    73.95
SWE        1751        35.80    32.66    34.22
SWE        1752        37.05    33.90    35.47
SWE        1753        36.66    33.68    35.16
SWE        1754        35.63    33.21    34.43
SWE        1755        35.47    32.92    34.21
SWE        1756        35.35    32.95    34.16
SWE        1757        37.35    34.13    35.75
SWE        1758        37.33    33.93    35.63
SWE        1759        38.31    34.66    36.48
SWE        1760        36.45    33.46    34.96
SWE        1761        35.79    32.56    34.18
SWE        1762        34.89    31.87    33.39
SWE        1763        36.21    32.72    34.46
SWE        1764        36.49    32.80    34.64
SWE        1765        36.71    32.95    34.82
SWE        1766        36.27    32.71    34.49
SWE        1767        34.13    30.91    32.52
SWE        1768        34.99    32.05    33.53
SWE        1769        35.67    32.96    34.34
SWE        1770        36.08    33.04    34.57
SWE        1771        34.90    31.76    33.34
SWE        1772        33.93    30.89    32.41
SWE        1773        39.27    36.17    37.74
SWE        1774        36.85    33.70    35.29
SWE        1775        37.64    34.27    35.96
SWE        1776        38.42    34.68    36.55
SWE        1777        36.65    33.14    34.89
SWE        1778        36.49    32.91    34.70
SWE        1779        37.50    33.75    35.62
SWE        1780        37.91    34.50    36.21
SWE        1781        37.83    34.26    36.05
SWE        1782        37.55    33.86    35.71
SWE        1783        38.48    34.88    36.70
SWE        1784        38.58    35.34    36.99
SWE        1785        39.60    36.00    37.83
SWE        1786        39.01    35.40    37.22
SWE        1787        39.83    36.11    37.99
SWE        1788        38.12    34.30    36.22
SWE        1789        38.81    34.95    36.89
SWE        1790        40.22    36.29    38.25
SWE        1791        40.57    36.29    38.41
SWE        1792        39.65    35.12    37.36
SWE        1793        40.49    36.52    38.49
SWE        1794        39.53    35.46    37.48
SWE        1795        40.03    35.91    37.94
SWE        1796        39.58    35.65    37.58
SWE        1797        39.98    36.13    38.03
SWE        1798        39.72    35.76    37.72
SWE        1799        38.56    34.55    36.52
SWE        1800        39.83    35.82    37.79
SWE        1801        41.20    36.59    38.86
SWE        1802        41.70    36.92    39.27
SWE        1803        40.81    36.20    38.46
SWE        1804        40.42    36.15    38.25
SWE        1805        39.94    35.80    37.84
SWE        1806        39.96    36.16    38.03
SWE        1807        40.17    35.62    37.85
SWE        1808        38.39    34.16    36.24
SWE        1809        41.34    37.08    39.19
SWE        1810        41.31    36.98    39.11
SWE        1811        41.92    37.89    39.88
SWE        1812        42.46    38.11    40.26
SWE        1813        43.65    39.29    41.44
SWE        1814        44.42    40.49    42.43
SWE        1815        44.10    39.93    41.99
SWE        1816        44.45    40.38    42.39
SWE        1817        45.22    41.06    43.11
SWE        1818        44.80    40.68    42.70
SWE        1819        45.08    41.27    43.15
SWE        1820        46.32    42.33    44.30
SWE        1821        46.68    42.93    44.77
SWE        1822        47.86    43.77    45.80
SWE        1823        47.69    43.86    45.75
SWE        1824        47.92    44.14    46.02
SWE        1825        46.84    43.16    44.98
SWE        1826        46.38    42.58    44.47
SWE        1827        46.56    42.81    44.67
SWE        1828        45.87    41.87    43.86
SWE        1829        46.11    42.14    44.10
SWE        1830        46.81    42.53    44.64
SWE        1831        47.23    43.18    45.18
SWE        1832        48.52    44.85    46.67
SWE        1833        47.98    43.93    45.94
SWE        1834        48.64    44.55    46.58
SWE        1835        49.08    45.11    47.08
SWE        1836        47.47    43.36    45.40
SWE        1837        46.88    43.13    44.99
SWE        1838        48.06    44.18    46.11
SWE        1839        49.17    45.03    47.09
SWE        1840        49.05    44.94    46.98
SWE        1841        48.80    44.82    46.80
SWE        1842        48.68    44.77    46.72
SWE        1843        49.11    45.33    47.21
SWE        1844        48.70    45.17    46.93
SWE        1845        47.78    44.45    46.12
SWE        1846        47.46    43.89    45.66
SWE        1847        48.27    44.68    46.47
SWE        1848        49.10    45.28    47.18
SWE        1849        48.54    44.88    46.70
SWE        1850        47.94    44.30    46.10
SWE        1851        47.09    43.73    45.39
SWE        1852        46.97    43.43    45.18
SWE        1853        48.04    44.88    46.45
SWE        1854        48.55    45.61    47.07
SWE        1855        48.28    45.10    46.68
SWE        1856        48.27    44.90    46.57
SWE        1857        48.68    45.46    47.07
SWE        1858        49.20    46.29    47.74
SWE        1859        49.46    46.61    48.03
SWE        1860        48.85    46.25    47.56
SWE        1861        49.01    45.92    47.46
SWE        1862        49.95    47.13    48.53
SWE        1863        49.93    47.24    48.58
SWE        1864        50.39    47.29    48.83
SWE        1865        50.30    47.47    48.88
SWE        1866        50.09    47.62    48.85
SWE        1867        48.88    46.36    47.62
SWE        1868        48.88    46.05    47.47
SWE        1869        50.75    48.55    49.64
SWE        1870        51.25    49.04    50.14
SWE        1871        51.40    49.20    50.29
SWE        1872        50.22    48.10    49.14
SWE        1873        49.84    47.48    48.65
SWE        1874        49.31    46.67    47.97
SWE        1875        49.54    47.29    48.40
SWE        1876        50.54    48.10    49.30
SWE        1877        51.58    48.96    50.24
SWE        1878        52.04    49.28    50.64
SWE        1879        52.88    50.27    51.56
SWE        1880        52.90    50.15    51.51
SWE        1881        53.27    50.58    51.91
SWE        1882        53.40    50.64    52.01
SWE        1883        54.14    51.04    52.58
SWE        1884        54.54    51.63    53.07
SWE        1885        54.80    52.13    53.46
SWE        1886        55.37    52.38    53.87
SWE        1887        56.03    52.82    54.42
SWE        1888        56.19    53.04    54.62
SWE        1889        56.22    52.88    54.56
SWE        1890        56.71    52.96    54.84
SWE        1891        57.26    53.31    55.27
SWE        1892        58.02    54.29    56.15
SWE        1893        58.77    54.84    56.80
SWE        1894        59.14    54.75    56.93
SWE        1895        59.34    55.08    57.19
SWE        1896        59.60    55.33    57.44
SWE        1897        60.20    55.95    58.05
SWE        1898        60.27    55.66    57.93
SWE        1899        60.51    55.76    58.11
SWE        1900        61.30    56.40    58.83
SWE        1901        62.27    57.46    59.83
SWE        1902        63.53    58.67    61.08
SWE        1903        64.27    59.22    61.72
SWE        1904        64.83    59.82    62.29
SWE        1905        65.38    60.06    62.70
SWE        1906        65.89    60.52    63.15
SWE        1907        66.52    61.22    63.83
SWE        1908        66.54    61.24    63.85
SWE        1909        67.54    62.24    64.84
SWE        1910        67.69    62.07    64.80
SWE        1911        68.33    62.67    65.43
SWE        1912        68.77    63.06    65.85
SWE        1913        69.01    63.25    66.06
SWE        1914        68.85    62.74    65.73
SWE        1915        69.53    63.36    66.38
SWE        1916        70.47    64.30    67.30
SWE        1917        71.06    64.83    67.88
SWE        1918        71.24    64.57    67.82
SWE        1919        72.22    65.75    68.90
SWE        1920        72.72    65.69    69.10
SWE        1921        73.32    66.79    69.99
SWE        1922        73.55    66.79    70.10
SWE        1923        74.06    67.35    70.61
SWE        1924        74.61    67.87    71.17
SWE        1925        74.85    68.06    71.38
SWE        1926        74.85    68.33    71.53
SWE        1927        75.33    68.53    71.86
SWE        1928        75.86    69.05    72.40
SWE        1929        76.34    69.51    72.85
SWE        1930        76.09    69.46    72.73
SWE        1931        76.95    70.38    73.61
SWE        1932        77.20    70.78    73.93
SWE        1933        77.83    71.32    74.50
