Age-standardized death rates (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
ISR      2010-2016        0.004347        0.005900        0.005085        0.008190        0.010678        0.009323
ITA      1872-1879        0.032730        0.032536        0.032619        0.042461        0.041182        0.041781
ITA      1880-1889        0.030467        0.029848        0.030116        0.040591        0.038784        0.039603
ITA      1890-1899        0.027196        0.027426        0.027318        0.037343        0.037416        0.037390
ITA      1900-1909        0.024970        0.026167        0.025541        0.035244        0.037155        0.036134
ITA      1910-1919        0.024484        0.029381        0.026745        0.034863        0.040123        0.037234
ITA      1920-1929        0.020683        0.022581        0.021583        0.031012        0.033866        0.032337
ITA      1930-1939        0.017248        0.019873        0.018422        0.026629        0.030527        0.028334
ITA      1940-1949        0.016163        0.020944        0.018246        0.025894        0.031949        0.028441
ITA      1950-1959        0.011497        0.014735        0.012956        0.019823        0.024543        0.021906
ITA      1960-1969        0.009705        0.013888        0.011562        0.017272        0.023385        0.019911
ITA      1970-1979        0.008273        0.012888        0.010300        0.015072        0.022140        0.018039
ITA      1980-1989        0.006686        0.011182        0.008602        0.012447        0.019556        0.015325
ITA      1990-1999        0.005363        0.009190        0.006977        0.010033        0.016293        0.012532
ITA      2000-2009        0.004343        0.007252        0.005565        0.008244        0.013240        0.010232
ITA      2010-2019        0.003788        0.005980        0.004719        0.007248        0.011116        0.008820
ITA      2020-2022        0.003945        0.006133        0.004900        0.007609        0.011460        0.009230
JPN      1947-1949        0.017575        0.022329        0.019640        0.026606        0.033743        0.029553
JPN      1950-1959        0.013468        0.017738        0.015317        0.022266        0.029049        0.025047
JPN      1960-1969        0.010471        0.015000        0.012440        0.018788        0.025970        0.021764
JPN      1970-1979        0.007947        0.011809        0.009615        0.014775        0.020942        0.017339
JPN      1980-1989        0.005764        0.009257        0.007250        0.010890        0.016619        0.013231
JPN      1990-1999        0.004460        0.007987        0.005934        0.008368        0.014371        0.010744
JPN      2000-2009        0.003472        0.006715        0.004831        0.006411        0.012059        0.008639
JPN      2010-2019        0.003047        0.005782        0.004208        0.005647        0.010542        0.007622
JPN      2020-2023        0.002865        0.005406        0.003961        0.005316        0.009908        0.007220
KOR      2003-2009        0.004919        0.008821        0.006541        0.009427        0.015739        0.011861
KOR      2010-2019        0.003610        0.006636        0.004894        0.006987        0.012105        0.009009
KOR      2020-2023        0.003184        0.005779        0.004300        0.006187        0.010730        0.008030
LTU      1960-1969        0.008326        0.012547        0.010064        0.014252        0.019950        0.016490
LTU      1970-1979        0.007897        0.013358        0.010195        0.013766        0.020928        0.016674
LTU      1980-1989        0.007860        0.014080        0.010423        0.013848        0.022255        0.017165
LTU      1990-1999        0.008157        0.015858        0.011338        0.014436        0.024653        0.018445
LTU      2000-2009        0.007289        0.015057        0.010496        0.012969        0.023478        0.017058
LTU      2010-2019        0.006208        0.012862        0.008902        0.011255        0.020732        0.014866
LTU      2020-2024        0.005883        0.011816        0.008263        0.010815        0.019697        0.014157
LUX      1960-1969        0.010962        0.016184        0.013301        0.019710        0.027094        0.022923
LUX      1970-1979        0.009715        0.015674        0.012294        0.017621        0.026574        0.021344
LUX      1980-1989        0.007907        0.013523        0.010131        0.014603        0.023311        0.017882
LUX      1990-1999        0.006361        0.010695        0.008142        0.011844        0.018846        0.014547
LUX      2000-2009        0.005216        0.008352        0.006549        0.009763        0.015103        0.011859
LUX      2010-2019        0.004217        0.006546        0.005240        0.007949        0.011971        0.009623
LUX      2020-2023        0.003870        0.005887        0.004773        0.007396        0.010888        0.008902
LVA      1960-1969        0.009040        0.014380        0.011060        0.016064        0.023535        0.018733
LVA      1970-1979        0.009105        0.015903        0.011730        0.016173        0.025480        0.019542
LVA      1980-1989        0.009045        0.016318        0.011834        0.016129        0.026171        0.019729
LVA      1990-1999        0.009430        0.018819        0.013100        0.016529        0.029263        0.021141
LVA      2000-2009        0.008116        0.016442        0.011358        0.014460        0.026036        0.018642
LVA      2010-2019        0.006578        0.013207        0.009155        0.011893        0.021497        0.015373
NLD      1850-1859        0.030397        0.032706        0.031475        0.040852        0.043579        0.042086
NLD      1860-1869        0.029078        0.031210        0.030084        0.039087        0.041516        0.040200
NLD      1870-1879        0.027379        0.029967        0.028593        0.037256        0.040368        0.038665
NLD      1880-1889        0.024200        0.026970        0.025489        0.033550        0.036958        0.035082
NLD      1890-1899        0.022587        0.024830        0.023491        0.032391        0.035168        0.033415
NLD      1900-1909        0.019580        0.021701        0.020603        0.028994        0.031814        0.030313
NLD      1910-1919        0.018308        0.019972        0.019101        0.027862        0.030251        0.028963
NLD      1920-1929        0.015724        0.016651        0.016210        0.025361        0.026820        0.026096
NLD      1930-1939        0.013669        0.014568        0.014117        0.023029        0.024475        0.023728
NLD      1940-1949        0.013274        0.015577        0.014419        0.022733        0.025734        0.024201
NLD      1950-1959        0.009720        0.011696        0.010656        0.017652        0.020502        0.018981
NLD      1960-1969        0.008374        0.011770        0.009963        0.015429        0.020398        0.017722
NLD      1970-1979        0.007299        0.011742        0.009273        0.013441        0.020348        0.016433
NLD      1980-1989        0.006138        0.010768        0.008078        0.011313        0.019053        0.014408
NLD      1990-1999        0.005901        0.009844        0.007509        0.010948        0.017878        0.013606
NLD      2000-2009        0.005321        0.008074        0.006457        0.009925        0.014948        0.011880
NLD      2010-2019        0.004600        0.006386        0.005373        0.008610        0.011921        0.009981
NLD      2020-2022        0.004658        0.006368        0.005427        0.008810        0.012004        0.010189
NOR      1846-1849        0.022129        0.025019        0.023511        0.030764        0.034339        0.032417
NOR      1850-1859        0.019961        0.022611        0.021226        0.028061        0.031520        0.029655
NOR      1860-1869        0.020005        0.022635        0.021213        0.027539        0.031124        0.029116
NOR      1870-1879        0.019230        0.021757        0.020394        0.026742        0.030060        0.028214
NOR      1880-1889        0.018940        0.020771        0.019947        0.026495        0.029027        0.027863
NOR      1890-1899        0.017890        0.020516        0.019159        0.025354        0.028863        0.027002
NOR      1900-1909        0.016308        0.018450        0.017293        0.023899        0.026846        0.025218
NOR      1910-1919        0.015884        0.018258        0.016997        0.023640        0.026903        0.025134
NOR      1920-1929        0.013857        0.015780        0.014734        0.021558        0.024359        0.022799
NOR      1930-1939        0.012377        0.014216        0.013279        0.020203        0.022819        0.021448
NOR      1940-1949        0.010625        0.012981        0.011750        0.017884        0.020913        0.019285
NOR      1950-1959        0.008751        0.010977        0.009794        0.015858        0.018935        0.017265
NOR      1960-1969        0.008239        0.011639        0.009818        0.015237        0.020204        0.017486
NOR      1970-1979        0.007203        0.011427        0.009113        0.013422        0.019871        0.016240
NOR      1980-1989        0.006251        0.010700        0.008206        0.011603        0.018736        0.014599
NOR      1990-1999        0.005757        0.009526        0.007368        0.010772        0.017211        0.013378
NOR      2000-2009        0.004975        0.007686        0.006128        0.009342        0.014159        0.011278
NOR      2010-2019        0.004228        0.006080        0.005049        0.008020        0.011352        0.009426
NOR      2020-2023        0.003954        0.005426        0.004638        0.007553        0.010207        0.008731
NZL_MA   1948-1949        0.022086        0.023203        0.022667        0.030600        0.032762        0.031748
NZL_MA   1950-1959        0.018626        0.020373        0.019527        0.026733        0.029394        0.028107
NZL_MA   1960-1969        0.016144        0.019221        0.017735        0.024516        0.029591        0.027118
NZL_MA   1970-1979        0.014324        0.019066        0.016652        0.022789        0.029754        0.026195
NZL_MA   1980-1989        0.011079        0.015592        0.013194        0.018482        0.025761        0.021820
NZL_MA   1990-1999        0.009839        0.013917        0.011645        0.016240        0.022960        0.019070
NZL_MA   2000-2008        0.008851        0.011878        0.010215        0.015045        0.019682        0.017063
NZL_NM   1901-1909        0.015340        0.017393        0.016565        0.023260        0.026286        0.025085
NZL_NM   1910-1919        0.014567        0.017421        0.016111        0.022889        0.026788        0.025030
NZL_NM   1920-1929        0.013474        0.015729        0.014656        0.021839        0.025197        0.023604
NZL_NM   1930-1939        0.012285        0.014631        0.013466        0.020477        0.024100        0.022283
NZL_NM   1940-1949        0.011393        0.014331        0.012776        0.019385        0.024001        0.021526
NZL_NM   1950-1959        0.009784        0.013319        0.011416        0.017163        0.022589        0.019616
NZL_NM   1960-1969        0.008933        0.013678        0.011065        0.015915        0.023360        0.019149
NZL_NM   1970-1979        0.008158        0.013242        0.010377        0.014474        0.022628        0.017854
NZL_NM   1980-1989        0.007198        0.011736        0.009119        0.012844        0.020392        0.015856
NZL_NM   1990-1999        0.005900        0.009230        0.007301        0.010678        0.016424        0.012971
NZL_NM   2000-2008        0.004789        0.007003        0.005748        0.008934        0.012829        0.010544
NZL_NP   1948-1949        0.010552        0.013715        0.012055        0.017799        0.022688        0.020083
NZL_NP   1950-1959        0.009891        0.013563        0.011623        0.017103        0.022718        0.019701
NZL_NP   1960-1969        0.009107        0.013871        0.011258        0.016055        0.023516        0.019314
NZL_NP   1970-1979        0.008363        0.013532        0.010595        0.014699        0.022968        0.018097
NZL_NP   1980-1989        0.007351        0.011894        0.009280        0.013024        0.020577        0.016048
NZL_NP   1990-1999        0.006138        0.009519        0.007555        0.010976        0.016796        0.013291
NZL_NP   2000-2009        0.005086        0.007396        0.006085        0.009338        0.013398        0.011008
NZL_NP   2010-2019        0.004466        0.006114        0.005227        0.008241        0.011124        0.009514
NZL_NP   2020-2021        0.003989        0.005581        0.004704        0.007354        0.010075        0.008550
POL      1958-1959        0.012030        0.016220        0.013884        0.020257        0.026378        0.022819
POL      1960-1969        0.010113        0.014749        0.012035        0.017671        0.024439        0.020331
POL      1970-1979        0.009239        0.014838        0.011583        0.016551        0.024722        0.019791
POL      1980-1989        0.008977        0.015268        0.011656        0.016117        0.025261        0.019790
POL      1990-1999        0.008244        0.014815        0.011024        0.015012        0.024476        0.018790
POL      2000-2009        0.006513        0.012059        0.008864        0.011975        0.020155        0.015242
POL      2010-2019        0.005469        0.010127        0.007471        0.010055        0.017051        0.012895
POL      2020-2023        0.005707        0.010518        0.007785        0.010537        0.017901        0.013549
PRT      1940-1949        0.016496        0.022058        0.018781        0.024016        0.032251        0.027204
PRT      1950-1959        0.012975        0.017845        0.014969        0.020604        0.027964        0.023425
PRT      1960-1969        0.011344        0.016433        0.013449        0.019059        0.026735        0.022036
PRT      1970-1979        0.009840        0.014894        0.011996        0.017408        0.024961        0.020453
PRT      1980-1989        0.007635        0.012529        0.009669        0.013908        0.021317        0.016827
PRT      1990-1999        0.006502        0.011012        0.008438        0.012085        0.018982        0.014906
PRT      2000-2009        0.005117        0.008922        0.006754        0.009657        0.015659        0.012118
PRT      2010-2019        0.004063        0.007126        0.005389        0.007731        0.012637        0.009767
PRT      2020-2023        0.003944        0.006759        0.005179        0.007536        0.012024        0.009442
RUS      1960-1969        0.009113        0.015711        0.011353        0.015590        0.024679        0.018486
RUS      1970-1979        0.009363        0.017611        0.012229        0.016306        0.027688        0.019924
RUS      1980-1989        0.009402        0.017689        0.012394        0.016557        0.028066        0.020298
RUS      1990-1999        0.010257        0.020470        0.014266        0.017916        0.031604        0.022805
RUS      2000-2009        0.010186        0.021051        0.014591        0.017684        0.031972        0.023075
RUS      2010-2014        0.008180        0.016406        0.011499        0.014411        0.025509        0.018604
SVK      1950-1959        0.012742        0.015531        0.014010        0.021849        0.025659        0.023530
SVK      1960-1969        0.010322        0.014207        0.012028        0.018771        0.024343        0.021129
SVK      1970-1979        0.010238        0.015131        0.012603        0.018521        0.025506        0.021786
SVK      1980-1989        0.009775        0.016258        0.012598        0.017796        0.027137        0.021703
SVK      1990-1999        0.008562        0.015009        0.011341        0.015732        0.025057        0.019579
SVK      2000-2009        0.007366        0.013240        0.009769        0.013783        0.022459        0.017150
SVK      2010-2019        0.006142        0.010671        0.008046        0.011513        0.018325        0.014227
SVN      1983-1989        0.008591        0.014827        0.011139        0.015856        0.025165        0.019424
SVN      1990-1999        0.007222        0.012654        0.009451        0.013446        0.021656        0.016585
SVN      2000-2009        0.005569        0.010080        0.007435        0.010483        0.017615        0.013203
SVN      2010-2019        0.004515        0.007663        0.005864        0.008590        0.013733        0.010656
SWE      1751-1759        0.027978        0.031483        0.029535        0.036050        0.039992        0.037734
SWE      1760-1769        0.028991        0.032555        0.030658        0.037673        0.041604        0.039474
SWE      1770-1779        0.032445        0.035722        0.033885        0.042175        0.046167        0.043834
SWE      1780-1789        0.029912        0.034378        0.031878        0.039971        0.045404        0.042238
SWE      1790-1799        0.028755        0.032947        0.030414        0.039290        0.044933        0.041352
SWE      1800-1809        0.032566        0.038020        0.034478        0.044289        0.051470        0.046548
SWE      1810-1819        0.030334        0.035121        0.032462        0.041245        0.047306        0.043818
SWE      1820-1829        0.026956        0.032572        0.029406        0.037664        0.044849        0.040659
SWE      1830-1839        0.028128        0.034153        0.030673        0.039876        0.047767        0.043023
SWE      1840-1849        0.025851        0.030945        0.028111        0.037170        0.043771        0.039930
SWE      1850-1859        0.026380        0.031201        0.028473        0.037285        0.043599        0.039836
SWE      1860-1869        0.023594        0.027955        0.025503        0.033495        0.039596        0.035995
SWE      1870-1879        0.021812        0.025584        0.023491        0.030974        0.036278        0.033202
SWE      1880-1889        0.019585        0.022805        0.020944        0.028183        0.032940        0.030068
SWE      1890-1899        0.018771        0.021272        0.019928        0.027662        0.031265        0.029254
SWE      1900-1909        0.017105        0.019723        0.018179        0.025608        0.029445        0.027121
SWE      1910-1919        0.016475        0.018819        0.017533        0.025042        0.028387        0.026499
SWE      1920-1929        0.014667        0.016259        0.015404        0.023338        0.025624        0.024359
SWE      1930-1939        0.013970        0.015429        0.014650        0.023148        0.025169        0.024060
SWE      1940-1949        0.011834        0.013507        0.012621        0.020598        0.022947        0.021673
SWE      1950-1959        0.009998        0.012122        0.010981        0.018240        0.021372        0.019657
SWE      1960-1969        0.008574        0.011764        0.010008        0.015896        0.020813        0.018057
SWE      1970-1979        0.007154        0.011230        0.008991        0.013233        0.019797        0.016087
SWE      1980-1989        0.006191        0.010238        0.007957        0.011523        0.018291        0.014341
SWE      1990-1999        0.005459        0.008723        0.006858        0.010227        0.015938        0.012553
SWE      2000-2009        0.004830        0.007217        0.005856        0.009137        0.013421        0.010892
SWE      2010-2019        0.004234        0.006016        0.005024        0.008059        0.011279        0.009424
SWE      2020-2024        0.003848        0.005440        0.004563        0.007370        0.010251        0.008620
TWN      1970-1979        0.010083        0.013607        0.011874        0.017789        0.022844        0.020257
TWN      1980-1989        0.008619        0.011810        0.010265        0.015522        0.020089        0.017803
TWN      1990-1999        0.007135        0.010491        0.008832        0.013035        0.017857        0.015431
TWN      2000-2009        0.005521        0.008715        0.007118        0.010108        0.014724        0.012413
TWN      2010-2019        0.004481        0.007599        0.005969        0.008288        0.012998        0.010511
TWN      2020-2023        0.004198        0.007346        0.005662        0.007813        0.012717        0.010042
UKR      1960-1969        0.008483        0.013159        0.010176        0.014697        0.021375        0.017001
UKR      1970-1979        0.008902        0.015082        0.011151        0.015692        0.024427        0.018681
UKR      1980-1989        0.009049        0.015858        0.011576        0.016130        0.025701        0.019415
UKR      1990-1999        0.010080        0.018560        0.013438        0.017988        0.029480        0.022195
UKR      2000-2009        0.009894        0.019179        0.013680        0.017529        0.029914        0.022260
UKR      2010-2013        0.008508        0.015932        0.011484        0.015319        0.025436        0.019161
USA      1933-1939        0.014668        0.018172        0.016409        0.022998        0.027907        0.025394
USA      1940-1949        0.012106        0.016207        0.014101        0.019795        0.025608        0.022568
USA      1950-1959        0.009804        0.014503        0.012025        0.016629        0.023424        0.019769
USA      1960-1969        0.008934        0.014375        0.011400        0.015326        0.023390        0.018872
USA      1970-1979        0.007600        0.013034        0.009952        0.013027        0.021338        0.016469
USA      1980-1989        0.006640        0.011276        0.008591        0.011504        0.018868        0.014430
USA      1990-1999        0.006199        0.009990        0.007803        0.010849        0.016948        0.013271
USA      2000-2009        0.005786        0.008585        0.007002        0.010257        0.014731        0.012095
USA      2010-2019        0.005223        0.007650        0.006316        0.009202        0.012972        0.010831
USA      2020-2023        0.005682        0.008465        0.006978        0.009862        0.014006        0.011730
